Falsevin,RA_GENDER,RA_MARITALSTATUS,RA_VEH_USE,RA_EXPOSURE_TIME,RA_DISTANCE_DRIVEN,RA_NBTRIP,RA_HOURS_DRIVEN,RA_ACCIDENT_IND
2177,1,1,1,0.6712328767,6966.8,1013,11143,0
2178,2,1,1,0.3260273973,6166.2,882,11466,0
2178,2,1,1,0.4876712329,8425.7,989,11868,0
2178,2,1,1,0.501369863,6501,913,12782,0
2179,1,1,2,0.7890410959,14364.6,862,14654,0
2179,1,1,2,0.3890410959,11578.7,547,10393,1
2182,2,1,2,0.495890411,5058.6,1084,10840,0
2182,2,1,2,0.9890410959,10312.9,2263,24893,0
2183,1,0,1,0.9150684932,11890.1,1571,18852,0
2183,1,0,1,0.7479452055,10015.2,1478,16258,0
2184,1,0,2,1.002739726,15757.7,1565,20345,0
2184,1,0,2,0.6109589041,9070.5,1049,11539,0
2185,1,0,2,0.495890411,8567.8,851,11914,0
2185,1,0,2,0.504109589,11679.7,1154,15002,0
2185,1,0,2,0.498630137,10482.2,1167,14004,0
2185,2,0,2,0.4136986301,4859.3,560,6160,0
2186,2,0,2,0.5068493151,1732.2,317,3170,0
2186,2,0,2,0.504109589,3590.9,472,4720,0
2186,2,0,2,0.504109589,4898.6,787,7870,0
2186,2,0,2,0.498630137,2809.6,519,4671,0
2188,1,0,2,0.9178082192,9026.1,1146,11460,0
2188,1,0,2,0.2767123288,883.5,159,1272,0
2189,2,1,1,0.4136986301,14639.7,1270,16510,0
2189,2,1,1,0.6630136986,20161.2,2069,22759,0
2190,1,0,2,0.298630137,702.4,125,1375,0
2190,1,0,2,0.997260274,4120.8,623,7476,0
2195,1,1,1,0.2904109589,3776.2,318,4452,0
2195,1,1,1,0.495890411,6651.4,568,7384,0
2195,1,1,1,0.504109589,7774.5,603,8442,0
2195,1,1,1,0.498630137,7744.9,571,7994,0
2195,2,1,1,0.3287671233,6219.3,394,6304,0
2196,1,1,1,0.8520547945,5673.8,576,6912,0
2196,2,1,1,0.6383561644,6352.7,731,9503,0
2197,1,1,1,0.6602739726,1106.7,207,2691,0
2197,1,1,1,0.9945205479,2491.4,466,6058,0
2198,2,0,1,0.5917808219,6010.1,862,12930,0
2198,2,0,1,0.5945205479,6454,804,12060,0
2199,2,0,1,0.495890411,11582.7,1032,13416,0
2199,2,0,1,0.504109589,14462.8,1128,14664,0
2200,2,0,1,1.0082191781,3164.8,892,6244,0
2200,2,0,1,0.3287671233,736.8,137,1233,0
2202,2,0,1,1.002739726,19624.9,3129,31290,0
2202,2,0,1,0.5808219178,7761.2,1269,12690,0
2204,1,0,2,0.5123287671,4061,560,4480,0
2204,1,0,1,1,10039.5,1249,12490,0
2204,1,0,2,1.002739726,12129.6,1252,13772,0
2205,2,1,2,0.4657534247,7230.9,800,8000,0
2205,2,1,1,0.498630137,10043.8,856,9416,0
2205,2,1,1,0.498630137,12167.5,908,11804,0
2206,1,1,2,0.5808219178,4319.4,544,4896,0
2206,2,0,1,0.3945205479,9958.9,821,10673,0
2207,1,1,2,0.4054794521,3475.9,401,4010,0
2207,1,1,2,0.498630137,5449.8,441,6174,0
2207,1,1,2,0.504109589,9198.5,1049,9441,0
2210,1,1,2,0.504109589,8144.3,1023,8184,0
2210,1,0,1,0.5123287671,6632.9,800,6400,0
2210,1,1,2,0.498630137,7481.6,934,8406,0
2212,1,0,1,0.9452054795,33840.7,1967,37373,0
2212,1,0,1,0.3506849315,8952.3,456,10032,0
2213,1,0,1,0.2904109589,3276.9,378,3780,0
2213,1,0,1,0.501369863,5990.4,757,7570,0
2213,2,0,1,0.495890411,7266.9,774,7740,0
2215,2,0,2,0.9178082192,6888.9,1575,12600,1
2215,2,0,2,0.3287671233,2489.9,650,4550,0
2216,1,1,1,0.298630137,5057.3,482,6748,0
2216,1,1,1,0.504109589,7508.9,577,9809,0
2216,1,1,1,0.498630137,6427.7,545,8175,0
2216,1,1,1,0.495890411,9923.6,851,12765,0
2216,2,1,1,0.3287671233,5170.9,308,5852,0
2217,2,0,0,0.3287671233,3718.5,479,5269,0
2217,1,0,0,0.5479452055,6454.9,656,7872,0
2217,1,0,0,0.498630137,6886.2,1245,9960,0
2218,1,1,1,0.8493150685,4609.2,1105,12155,0
2218,1,1,1,1.002739726,6337.6,1200,13200,0
2224,2,1,1,0.4493150685,6698,515,8755,0
2224,2,1,1,0.5808219178,9476.7,605,11495,0
2225,2,1,1,0.5835616438,2651,789,5523,0
2225,2,1,1,0.5780821918,1136.4,421,2526,0
2227,1,0,1,0.6136986301,23955.8,1915,24895,0
2227,1,0,1,1.002739726,36498.6,2816,39424,0
2229,1,0,2,1.0356164384,1743.1,647,3882,0
2229,1,0,2,1.002739726,2121.6,730,5110,0
2229,2,0,2,0.4109589041,714.6,236,1416,0
2230,2,0,1,0.5095890411,1115.6,689,2756,0
2230,2,0,1,1.002739726,1777.1,1200,4800,0
2231,1,1,1,1,6281.1,1717,20604,0
2231,1,1,1,1.002739726,7082.7,2086,20860,0
2231,1,1,1,0.495890411,3968,1135,11350,0
2234,1,1,1,0.498630137,7128.9,960,9600,0
2234,1,1,1,0.504109589,8029.4,1101,9909,0
2234,1,1,1,0.504109589,9953.7,1154,12694,0
2235,2,1,1,0.4136986301,6818.9,474,7584,0
2235,1,1,1,1.002739726,14809.6,1356,20340,0
2236,2,0,2,0.4164383562,4243.3,434,5642,0
2236,2,0,2,0.5150684932,7473.9,697,9061,0
2237,2,0,1,0.2876712329,5314.9,524,7860,0
2237,2,0,1,0.504109589,9896.1,1023,14322,0
2238,1,0,1,0.9835616438,10523.4,1023,12276,0
2238,1,0,1,1.002739726,14148.3,1200,15600,0
2239,2,0,2,0.7863013699,21946.6,1023,21483,0
2239,2,0,2,1.002739726,15198.7,1982,19820,0
2241,1,0,1,1,19188.3,1093,20767,0
2241,1,0,1,0.8273972603,14128.9,904,15368,0
2241,1,0,1,0.8821917808,17048.5,1010,19190,0
2245,2,0,2,1,14146.9,2237,22370,0
2245,2,0,2,1.002739726,11292.4,2399,19192,0
2245,2,0,2,0.4082191781,6717.3,701,7711,0
2249,2,0,2,0.501369863,18213.7,574,14350,0
2249,3,0,2,0.495890411,12965.5,413,10325,0
2250,2,1,2,0.504109589,5976,892,10704,0
2250,2,1,2,0.4876712329,3836.4,584,7592,0
2252,1,0,2,0.9589041096,11960.3,1696,25440,0
2252,1,0,2,0.495890411,8201.2,1032,15480,0
2253,1,1,2,1.0410958904,1593.1,650,3900,0
2253,1,1,2,0.8273972603,1334.7,474,2844,0
2255,2,0,1,1.002739726,19204.7,1669,20028,0
2255,2,0,1,0.7479452055,9425.8,1245,11205,0
2256,1,0,1,0.498630137,1166.8,286,2574,0
2256,1,0,1,0.504109589,1095.4,263,2367,0
2256,1,0,1,0.4164383562,961.5,239,2151,0
2257,3,0,2,0.4931506849,5042.4,308,4928,0
2257,2,0,2,0.7068493151,4817.6,331,4965,0
2258,2,0,2,0.9369863014,15013.8,1803,21636,0
2258,2,0,2,0.495890411,7841.3,903,10836,0
2260,2,1,1,0.5123287671,5478.8,986,8874,0
2260,2,1,1,1.002739726,11751.1,2086,18774,0
2263,2,0,1,0.9479452055,9351.7,1529,12232,0
2263,2,0,1,1.002739726,11741.7,2034,16272,0
2263,2,0,1,0.5753424658,6632.1,988,7904,0
2264,1,1,1,0.495890411,6289.6,1548,13932,0
2264,2,1,1,0.6054794521,6803.4,1732,19052,0
2265,2,0,1,0.495890411,3231.5,774,6192,0
2265,2,0,1,0.3123287671,1840.8,439,3512,0
2265,2,0,1,1.002739726,6726,1617,12936,0
2266,2,0,1,0.7479452055,11965.7,1090,14170,0
2266,2,0,1,1.002739726,12426.6,1252,15024,0
2267,2,0,0,1.0328767123,14147.9,914,16452,0
2267,2,0,0,0.4931506849,2544.1,180,2520,0
2267,2,0,0,1.002739726,6655.6,522,7308,0
2269,2,0,1,1,9346.5,1613,17743,0
2269,2,0,1,1.002739726,7828,1356,14916,0
2270,2,0,1,0.2849315068,5166.9,341,5456,0
2270,2,0,1,1.002739726,15351.2,1148,18368,0
2271,2,0,2,1.002739726,3403.6,522,5742,0
2271,2,0,2,1.0219178082,3328,479,6227,0
2273,2,0,1,1.002739726,16588,2190,21900,0
2273,2,0,1,0.3232876712,6171.6,858,7722,0
2274,2,0,1,1.0273972603,13274.6,1496,20944,0
2274,2,0,1,1.002739726,11500.1,1200,16800,0
2274,2,0,1,0.495890411,4540.2,490,6860,0
2275,2,0,2,0.5808219178,3568.9,544,7072,0
2275,2,0,2,1.0465753425,7489.8,1089,15246,0
2277,1,0,1,0.5835616438,10929.1,1275,22950,0
2277,1,0,1,0.7479452055,19880.4,2062,30930,0
2278,2,0,2,0.9095890411,5432.3,805,7245,0
2278,2,0,2,0.9232876712,6569.3,673,8076,0
2279,1,1,1,0.5397260274,4186.7,562,6182,0
2279,1,1,1,0.4136986301,3918.6,474,6162,0
2279,1,1,1,0.2849315068,2208.1,312,3120,0
2280,1,0,1,0.3917808219,4809.4,714,7854,0
2280,1,0,1,0.504109589,7072.5,997,8973,0
2281,2,0,2,0.498630137,4285.2,156,4836,0
2281,2,0,2,0.504109589,4677.9,184,5152,0
2283,2,0,1,0.7479452055,15655.9,1090,17440,0
2283,2,0,1,0.9424657534,18050,1324,22508,0
2284,1,1,1,0.4931506849,8425.4,1078,12936,0
2284,1,1,1,0.498630137,7289,934,10274,0
2284,1,1,1,0.4410958904,7808.4,803,9636,0
2285,2,1,1,0.9917808219,15316.4,2115,23265,0
2285,2,1,1,0.8273972603,13282.9,1980,19800,0
2286,2,0,2,0.5178082192,4718.5,377,6409,0
2286,2,0,2,0.501369863,3840.4,287,5166,0
2286,2,0,2,0.495890411,3056.1,284,4544,0
2288,1,0,2,0.8191780822,9486.6,810,10530,0
2288,2,0,2,0.6219178082,8313.7,841,10933,0
2289,2,0,2,0.8356164384,7864.3,1087,14131,0
2289,2,0,2,0.3287671233,5112.4,582,9312,0
2290,2,0,2,0.9260273973,8148.8,915,10980,0
2290,2,0,2,0.9123287671,9629.1,1281,14091,0
2294,2,0,1,1.002739726,16846.5,1669,30042,0
2294,2,0,1,0.6082191781,11718.4,1297,23346,0
2295,2,1,1,0.8273972603,24058.9,2066,30990,0
2295,2,1,1,0.8164383562,26400.2,2166,32490,0
2297,2,0,1,0.498630137,13843.4,1556,21784,0
2297,1,0,1,0.3287671233,8655.6,1026,14364,0
2299,1,1,0,1.002739726,4319.4,209,4807,0
2299,1,1,0,0.5068493151,2390.7,159,3180,0
2301,1,0,2,0.7479452055,6349.1,973,9730,0
2301,1,0,2,0.5150684932,2986.9,536,4824,0
2301,1,0,2,1.002739726,9156.3,1356,13560,0
2306,1,0,1,0.501369863,4984.3,522,6264,0
2306,2,0,2,0.402739726,4341.2,587,5870,0
2306,2,0,2,0.501369863,1620,339,3051,0
2306,1,0,1,0.5178082192,2163.8,458,4122,0
2309,2,0,0,0.498630137,6615.4,804,10452,0
2309,3,0,0,0.504109589,6173.2,708,8496,0
2311,2,0,2,0.4931506849,2144.3,488,3904,1
2311,2,0,2,0.3068493151,1651.9,463,3704,0
2312,2,1,1,0.6,23175.3,1342,25498,0
2312,2,1,1,0.6630136986,24606.3,1517,25789,0
2313,2,0,2,1,15043.1,1925,19250,0
2313,2,0,2,0.7178082192,7439.1,971,9710,0
2313,2,0,2,0.5589041096,9833.3,1366,12294,0
2314,2,0,1,0.8054794521,18973,1927,26978,0
2314,3,0,1,0.4136986301,10507.2,1291,16783,0
2317,2,0,2,0.997260274,20041.9,2023,24276,0
2317,2,0,2,0.5150684932,10050.6,1152,12672,0
2318,2,1,1,1.002739726,25551.7,2868,31548,0
2318,2,1,1,0.3287671233,7236.1,787,7870,0
2322,2,0,1,0.4219178082,15236,1207,15691,0
2322,1,0,1,0.3287671233,10174.8,821,10673,0
2323,2,1,2,1.002739726,13019.3,1721,18931,0
2323,2,1,2,0.4109589041,6079.8,855,8550,0
2324,2,0,1,0.6219178082,13690.4,1682,16820,0
2324,2,0,1,0.3068493151,6902.9,750,7500,0
2325,2,1,2,0.295890411,7170.2,308,7084,0
2325,2,1,2,0.5753424658,11178.6,778,13226,0
2326,2,0,1,0.6630136986,15685.2,1173,17595,0
2326,2,0,1,0.3315068493,9360,518,9842,0
2328,2,0,1,0.495890411,9401,903,13545,0
2328,2,0,1,0.7178082192,9669.6,934,14010,0
2329,2,0,1,0.2849315068,11220.1,889,10668,0
2329,2,0,1,0.495890411,19230.4,1548,21672,0
2330,2,0,1,0.9890410959,15118.5,1492,22380,0
2330,2,0,1,0.3287671233,5706.4,650,7800,0
2332,2,1,0,0.397260274,3991.8,434,5208,0
2332,2,1,0,0.498630137,10531.7,960,12480,0
2332,2,1,0,0.3287671233,4990.4,513,6156,0
2333,2,0,1,0.4849315068,8754,807,10491,0
2333,2,0,1,0.504109589,8747.2,839,10068,0
2335,2,0,1,0.295890411,9102.8,847,10164,0
2335,2,0,1,0.4465753425,12454.4,1394,15334,0
2337,1,0,1,0.6383561644,15032.2,1428,17136,0
2337,1,0,1,0.4136986301,9392.9,883,10596,0
2338,2,1,1,0.3369863014,7347.5,439,7902,0
2338,2,1,1,0.7479452055,16240.4,817,15523,1
2339,2,1,1,0.3287671233,11978.2,975,16575,0
2339,2,1,1,0.3397260274,10600.5,1060,10600,0
2340,1,0,1,0.5287671233,4379.1,798,7980,0
2340,2,0,1,0.4136986301,3059.1,603,5427,0
2343,2,0,2,0.504109589,4651,446,5352,0
2343,2,0,1,0.504109589,13456,839,13424,0
2343,2,0,1,0.4136986301,7741.3,624,8736,0
2343,2,0,1,0.495890411,6666.6,542,7046,0
2343,1,0,1,0.498630137,7170.4,493,7395,0
2344,2,0,2,0.9123287671,8566.3,1376,11008,0
2344,2,0,2,0.9780821918,6173.2,1018,8144,0
2346,2,1,2,0.9643835616,9818.4,903,11739,0
2346,2,1,2,1.002739726,13109.6,991,14865,0
2347,2,0,1,0.4273972603,6687.4,734,10276,0
2347,2,0,1,1.002739726,14325.1,1878,22536,0
2347,2,0,1,0.7479452055,10338.3,1401,15411,0
2348,2,0,1,0.4054794521,7047.3,823,12345,0
2348,2,0,1,1,18650.1,1977,27678,0
2351,2,0,1,0.4931506849,6995.3,642,7704,0
2351,2,1,1,0.9890410959,9867.9,1132,11320,0
2352,2,0,1,0.3534246575,3007.9,423,4230,0
2352,3,0,1,0.4136986301,4744.4,517,5687,0
2353,2,1,1,0.501369863,11423.8,1565,12520,0
2353,2,1,1,0.501369863,11414.9,1565,14085,0
2357,2,1,2,0.4191780822,1640,153,1530,0
2357,2,1,2,0.3506849315,9089.9,365,7300,0
2357,2,1,2,0.504109589,5075.2,236,4012,0
2358,2,1,1,0.701369863,31297.7,1861,27915,0
2358,2,1,1,0.3287671233,21167.3,907,19954,0
2359,2,0,1,0.6547945205,15074,2043,20430,0
2359,2,0,1,0.9397260274,17671.3,2932,29320,0
2362,2,0,1,0.5342465753,8661.2,778,10114,0
2362,2,0,1,0.9616438356,51216.6,3001,51017,0
2363,1,1,1,1.002739726,9746.5,1825,14600,0
2363,1,1,1,0.9150684932,11756.6,1190,13090,0
2364,2,0,1,0.6931506849,15390.9,1947,19470,0
2364,2,0,1,1.002739726,23608.8,2764,30404,0
2367,1,1,2,0.3808219178,10166.2,733,11728,0
2367,2,1,2,0.7643835616,18367.9,1392,20880,0
2367,2,1,2,1.002739726,25360.1,2034,30510,0
2368,1,0,2,0.4876712329,9275,609,8526,0
2368,1,0,2,0.9698630137,13436.2,1110,14430,0
2372,2,0,2,0.8876712329,12011.9,1616,24240,0
2372,2,0,2,0.495890411,5170.5,955,10505,0
2376,1,0,1,0.4493150685,19931.4,1402,19628,0
2376,1,0,1,1.002739726,34981.9,2555,38325,0
2377,1,0,2,0.6465753425,19054.1,1749,27984,0
2377,1,0,2,1.002739726,13184,1825,23725,0
2378,2,0,2,0.5726027397,5812.5,715,7150,0
2378,2,0,2,0.7863013699,4072,655,5240,0
2378,2,0,2,0.8383561644,6752.6,785,7850,0
2379,2,0,2,0.498630137,9818.1,1012,11132,0
2379,2,0,2,0.3068493151,4887.5,543,5973,0
2379,2,0,2,0.504109589,9379.4,1233,11097,0
2379,2,0,2,0.504109589,10878.5,1416,14160,0
2380,2,1,2,0.304109589,19857,870,21750,0
2380,2,1,2,0.7479452055,54849,2334,39678,0
2382,2,0,1,1,27644,2497,39952,0
2382,2,0,1,1.002739726,26220.9,2660,37240,1
2383,1,1,1,0.9178082192,4117,1050,8400,0
2383,1,1,1,0.9150684932,4906.3,1238,9904,0
2383,1,1,1,0.295890411,2697.1,477,3816,0
2384,2,0,1,0.4465753425,6362,1254,11286,0
2384,2,0,1,0.498630137,6986.9,1401,11208,0
2384,2,0,1,0.504109589,7439.7,1547,12376,0
2386,2,0,1,0.4904109589,4149.3,358,5370,0
2386,1,0,1,0.3287671233,2512.8,223,3345,0
2388,2,0,2,0.504109589,5527.3,446,5798,0
2388,2,0,2,0.498630137,5028.5,312,5304,0
2388,2,0,2,0.3260273973,5043,272,5168,0
2388,2,0,2,0.4383561644,1911.5,160,2240,0
2388,2,0,2,0.495890411,5514.7,362,5792,0
2389,2,0,1,0.2767123288,6208.6,490,8820,0
2389,2,0,1,1.002739726,20921,1773,31914,0
2389,2,0,1,0.4136986301,11581.7,947,17046,0
2390,2,0,2,0.301369863,4973.5,283,5660,0
2390,2,0,2,1.002739726,17315.4,1565,18780,0
2390,2,0,2,0.6602739726,16069,1271,16523,0
2391,2,1,1,0.4602739726,10051.8,790,14220,0
2391,2,1,1,0.3205479452,7200.6,651,10416,0
2392,2,0,1,1.0547945205,13924.8,1317,14487,0
2392,2,0,1,0.3287671233,4254.5,411,4110,0
2393,2,0,1,0.6630136986,6721.8,1517,16687,0
2393,2,0,1,0.8054794521,8585.5,2011,22121,0
2396,2,0,1,0.4219178082,11130.4,878,12292,0
2396,2,0,1,0.3287671233,9360.9,736,11040,0
2398,2,0,1,0.495890411,11054.8,619,12999,0
2398,2,0,1,0.495890411,11969.9,748,14212,0
2399,2,0,2,0.4931506849,4865.5,719,9347,0
2399,2,0,2,1.002739726,13498.8,1878,20658,0
2399,3,0,2,0.495890411,10643,1264,12640,0
2400,2,0,1,0.9643835616,9705.4,1405,15455,0
2400,2,0,1,0.6328767123,6135.9,922,9220,0
2401,2,0,1,0.3178082192,3136.9,810,8100,0
2401,2,0,1,1.002739726,11882.2,2295,22950,0
2401,2,0,1,0.495890411,5636.5,1290,12900,0
2402,2,1,1,0.6630136986,26063.5,1793,32274,0
2402,2,1,1,0.8493150685,22571.3,1767,31806,0
2404,1,0,2,0.4794520548,7517.2,724,9412,0
2404,2,0,2,0.4136986301,10240.8,839,10907,0
2405,2,0,1,0.495890411,16908.5,980,17640,0
2405,1,0,1,0.301369863,8041,674,8762,0
2408,1,0,1,0.9178082192,11099.1,1671,18381,0
2408,1,0,1,0.8602739726,9882.1,1700,17000,0
2410,2,0,2,0.501369863,9859.2,757,10598,0
2410,2,0,2,0.501369863,12206,1200,15600,0
2410,2,0,2,0.3369863014,2823.3,211,3165,0
2410,2,0,2,0.3369863014,1600.2,106,1696,0
2412,2,1,2,0.7123287671,8283.1,704,9856,0
2412,2,1,1,0.4547945205,6012.2,805,9660,0
2413,2,0,1,1.0493150685,18260.8,928,24128,0
2413,2,0,1,0.4,8867.1,417,10008,0
2414,1,0,1,0.6164383562,10490.7,1924,23088,0
2414,1,0,1,0.6657534247,12324.2,2008,24096,0
2416,2,0,1,0.3424657534,7759.7,481,7696,0
2416,1,0,2,1.002739726,16185.2,2347,23470,0
2418,1,0,1,0.495890411,18039.5,1135,21565,0
2418,1,0,1,0.304109589,10301,712,13528,0
2419,2,0,1,0.8520547945,11417.6,1374,16488,0
2419,2,0,1,0.7808219178,15235.6,1340,18760,0
2421,2,1,1,0.2904109589,2801.3,242,3146,0
2421,2,1,1,0.501369863,4648,365,5110,0
2422,2,0,2,1,15567.6,989,14835,0
2422,2,0,2,0.8383561644,11932.5,829,11606,0
2422,2,0,2,0.495890411,6220.8,594,7128,0
2426,1,0,2,0.8273972603,14149.3,1506,21084,0
2426,2,0,1,1,8921.3,1405,15455,0
2426,2,0,1,0.7424657534,5524.1,1043,9387,0
2427,1,0,2,0.495890411,9303.8,671,11407,0
2427,1,0,2,1.002739726,21474.1,1460,27740,0
2427,1,0,2,0.4849315068,12685.8,681,14982,0
2430,2,0,1,0.4465753425,5378.4,279,5022,0
2430,2,0,2,0.4931506849,8051.1,488,7808,0
2432,2,0,2,0.5232876712,5343.3,817,9804,0
2432,2,0,2,1.002739726,9538.8,1356,16272,0
2433,2,0,1,0.4136986301,12910.6,1291,12910,0
2433,2,0,1,1.002739726,25781.7,3129,31290,0
2433,2,0,1,1,24714.1,3121,28089,0
2433,2,0,1,0.2931506849,5524.9,915,6405,0
2434,2,0,1,0.4410958904,2986.1,482,7230,0
2434,2,0,1,0.6821917808,5814.7,1419,15609,0
2435,2,0,1,0.3342465753,7395.9,730,12410,0
2435,2,0,2,0.4136986301,8137.8,1076,11836,0
2436,2,0,1,0.9808219178,21039.1,2704,35152,0
2436,2,0,1,0.5452054795,9675.3,1390,16680,0
2438,2,0,2,0.3260273973,2024.6,221,3094,0
2438,2,0,2,0.504109589,3813.4,367,4771,0
2438,2,0,2,0.498630137,4399.5,441,6615,0
2440,1,1,1,1.002739726,20168.6,1878,24414,1
2440,1,1,1,0.495890411,8360.5,851,11063,0
2441,2,0,1,0.6,12295.3,843,16860,0
2441,2,0,1,0.9123287671,19615.1,1092,24024,0
2445,1,0,2,0.501369863,9920,1043,12516,0
2445,1,0,2,0.498630137,12889,1038,15570,0
2445,1,0,1,0.4520547945,12586,1199,15587,0
2446,2,0,2,1,8125.1,2029,14203,0
2446,2,0,2,0.4684931507,3018.2,731,5117,0
2448,1,0,1,0.8493150685,18642,2562,30744,0
2448,1,0,1,0.6630136986,15448.1,1931,25103,0
2449,2,0,2,0.3726027397,2136.7,272,4080,0
2449,2,0,2,0.498630137,3248.3,519,6228,0
2449,2,0,2,0.298630137,3099.1,202,3636,0
2450,1,0,1,1.0301369863,37628.6,1929,44367,0
2450,1,0,1,0.3287671233,11015.5,701,13319,0
2451,2,0,2,0.8657534247,9926.7,1486,14860,0
2451,1,0,2,0.4136986301,6901.4,775,9300,0
2452,2,0,1,0.4219178082,5246.1,352,7392,0
2452,2,0,1,0.5808219178,4373.2,605,6050,0
2454,2,1,1,0.495890411,13303,1161,15093,0
2454,2,1,1,0.504109589,11114.3,1075,13975,0
2454,2,1,1,0.498630137,10528,1245,14940,0
2456,1,0,1,0.9479452055,17739.2,1874,20614,0
2456,2,0,1,0.4273972603,10954.2,1201,15613,0
2456,1,0,1,1.002739726,22206.7,2243,29159,0
2457,2,0,1,0.5561643836,11322.9,1736,19096,0
2457,2,0,1,0.4136986301,8959.6,1141,14833,0
2458,2,0,2,0.602739726,12915,753,12801,0
2458,2,0,2,0.8219178082,20062.2,1069,20311,0
2461,2,0,1,0.504109589,9487.6,446,8920,0
2461,2,0,1,0.498630137,7677.1,312,7176,0
2461,3,0,1,0.4136986301,5170.3,280,5040,0
2462,1,0,1,0.504109589,11901.5,866,11258,0
2462,1,0,1,0.4164383562,7549.6,499,7485,0
2462,1,0,1,0.498630137,8968.2,701,9113,0
2462,1,0,1,0.504109589,9884.8,1023,10230,0
2463,2,0,2,0.5863013699,7565.2,549,9882,0
2463,2,0,2,0.6630136986,9092.2,621,11178,0
2465,2,0,1,0.4712328767,13095.2,1128,21432,0
2465,2,0,1,0.5808219178,18041.3,1420,26980,0
2466,2,1,1,0.5068493151,14347,1266,22788,0
2466,2,1,1,0.8739726027,23118.3,2091,41820,0
2467,2,1,2,0.6794520548,7830.6,1732,17320,0
2467,2,1,2,0.3232876712,1212.1,202,2020,0
2468,1,1,1,0.4136986301,7792.9,818,9816,0
2468,1,1,1,0.4876712329,5945.8,1015,11165,0
2468,1,1,1,0.504109589,8169.3,1285,12850,0
2468,1,1,1,0.498630137,8333.9,1349,14839,0
2470,2,0,1,1,12119,1613,16130,0
2470,2,0,1,0.3589041096,3688.8,523,4707,0
2472,2,1,1,0.498630137,9628.5,1530,13770,0
2472,2,1,1,0.3287671233,6813,1026,9234,0
2474,2,0,0,0.498630137,16381.3,1090,17440,0
2474,2,0,0,0.4575342466,12157.6,1285,12850,0
2474,2,0,0,0.4575342466,11125,1428,12852,0
2475,2,0,1,0.8273972603,26008.5,1678,28526,0
2475,2,0,1,0.3397260274,13082.6,795,13515,0
2476,2,0,2,0.9780821918,17056.2,3052,21364,0
2476,2,0,2,0.495890411,5748.5,1264,8848,0
2477,2,0,1,0.8821917808,21327.9,2432,29184,0
2477,2,0,1,0.9671232877,21251.1,2817,30987,0
2478,2,0,1,0.6657534247,20870.3,1178,24738,0
2478,2,0,1,1.002739726,27566.8,1513,31773,0
2480,2,0,1,0.6465753425,12698.4,2018,22198,0
2480,2,0,1,0.3287671233,4320.7,958,8622,0
2481,1,0,1,1.002739726,11966.4,1408,21120,0
2481,1,0,1,0.3671232877,6198.7,650,9750,0
2483,2,1,1,0.4136986301,8975.7,1033,13429,0
2483,2,1,1,0.9287671233,21814.6,2415,31395,0
2484,2,1,1,0.8739726027,13850.6,1273,17822,0
2484,2,1,1,0.5808219178,8963.9,997,12961,0
2490,2,1,1,0.4301369863,8778.5,582,9894,0
2490,2,1,1,1,13996.1,1197,16758,0
2491,2,0,1,0.495890411,13285.1,1470,16170,0
2491,2,0,1,0.3780821918,9830.9,1023,11253,0
2493,2,1,1,0.9753424658,30882.1,2993,47888,0
2493,2,1,1,0.8273972603,26459,2367,37872,0
2494,2,0,2,0.9123287671,27659.7,2040,34680,0
2494,2,0,2,0.9945205479,26857.3,1759,31662,0
2495,2,0,1,0.5808219178,8921.4,605,9680,0
2495,2,0,1,0.9452054795,12023.3,885,14160,0
2496,2,0,1,0.5616438356,13050.9,789,15780,0
2496,2,0,1,1.002739726,27486.2,1669,33380,0
2497,2,1,1,0.5808219178,8375.5,1480,10360,0
2497,2,1,1,0.7616438356,14142.6,2377,21393,0
2499,2,1,2,0.9205479452,19094.3,1628,27676,0
2499,2,1,2,0.4136986301,3594.6,409,6135,0
2501,2,1,1,0.3452054795,10057.4,629,9435,0
2501,2,1,1,0.3287671233,8477.5,616,8624,0
2506,1,0,1,0.5890410959,13703.9,1195,16730,1
2506,1,0,1,1.002739726,17384.9,1617,21021,0
2508,2,0,2,0.504109589,4705.8,1416,8496,0
2508,2,0,2,0.498630137,4888.1,1090,8720,0
2508,2,0,2,0.3287671233,3144.3,736,5888,0
2509,2,0,0,0.498630137,8727.7,1375,11000,0
2509,2,0,0,0.5589041096,9974.4,1599,12792,0
2509,2,0,0,0.504109589,8754.5,1573,11011,0
2509,2,0,0,0.504109589,8911.8,1573,11011,0
2512,2,1,2,0.5808219178,7778.3,816,11424,0
2512,2,1,2,0.8684931507,8793.4,813,12195,0
2513,2,1,1,0.9671232877,41332.7,3018,39234,0
2513,2,1,1,0.6630136986,24685.8,1931,23172,1
2514,2,0,1,0.6712328767,11746.7,1501,16511,0
2514,2,0,1,0.4136986301,6689.8,775,9300,0
2514,2,0,1,1.002739726,13074.6,1825,18250,0
2515,2,0,2,1.002739726,20702.7,1878,24414,0
2515,1,0,2,0.9945205479,12112.4,1087,15218,0
2518,2,0,2,0.8602739726,4539.7,179,4654,0
2518,2,0,2,0.7479452055,3482.5,156,4212,0
2520,2,1,1,0.504109589,14624,997,16949,1
2520,2,1,1,0.498630137,10825.9,986,13804,0
2520,2,1,1,0.4164383562,11005.9,867,13005,0
2520,1,1,1,0.3287671233,5975.9,565,7910,0
2521,1,0,1,0.9671232877,27037.2,1459,30639,0
2521,1,0,1,0.5808219178,16259.5,816,17136,0
